JD,mag,err
610.299,11.866,0.005
610.3,11.864,0.003
610.301,11.861,0
610.302,11.852,0.001
610.303,11.865,0.012
610.304,11.8515,0.0045
610.305,11.863,0.008
610.306,11.867,0.001
610.307,11.844,0.005
610.308,11.863,0.006
610.309,11.862,0.0075
610.31,11.847,0.008
610.311,11.861,0
610.312,11.868,0.006
610.313,11.854,0.006
610.314,11.846,0.004
610.315,11.90266667,0.008
610.316,11.861,0.002
610.317,11.85,0.001
610.318,11.872,0.007
610.319,11.856,0.003
610.32,11.845,0.014
610.321,11.8575,0.002
610.322,11.866,0.002
610.323,11.861,0.002
610.324,11.868,0.002
610.325,11.86,0.002
610.326,11.842,0.005
610.327,11.865,0.0015
610.328,11.849,0.009
610.329,11.882,0.015
610.33,11.863,0
610.331,11.869,0.003
610.332,11.858,0.0015
610.333,11.854,0.005
610.334,11.862,0.003
610.335,11.851,0.003
610.336,11.87,0.0075
610.337,11.852,0.003
610.338,11.86,0.002
610.339,11.861,0.002
610.34,11.853,0.006
610.341,11.867,0.009
610.342,11.863,0.005
610.343,11.869,0.006
610.344,11.864,0.002
610.345,11.849,0.004
610.346,11.861,0.003
610.347,11.857,0.001
610.348,11.8585,0.003
610.349,11.859,0.01
610.35,11.85,0.005
610.351,11.856,0.001
610.352,11.869,0
610.353,11.856,0.003
610.354,11.858,0.005
610.355,11.852,0.006
610.356,11.861,0.002
610.357,11.8685,0.001
610.358,11.861,0.01
610.359,11.87,0.009
610.36,11.864,0.002
610.361,11.863,0
610.362,11.857,0.002
610.363,11.863,0
610.364,11.869,0.007
610.365,11.857,0.003
610.366,11.861,0
610.367,11.855,0.002
610.368,11.85,0.002
610.369,11.85,0.003
610.37,11.859,0.001
610.371,11.854,0.002
610.372,11.867,0.006
610.373,11.85,0.005
610.374,11.8655,0.005
610.375,11.86,0.001
610.376,11.862,0.007
610.377,11.848,0.001
610.378,11.85,0.006
610.379,11.86,0.004
610.38,11.867,0.001
610.381,11.866,0.005
610.382,11.858,0.002
610.383,11.86566667,0.004
610.384,11.851,0.007
610.385,11.854,0.007
610.386,11.862,0.001
610.387,11.853,0
610.388,11.865,0
610.389,11.846,0.001
610.39,11.847,0.001
610.391,11.857,0.003
610.392,11.8655,0.0065
610.393,11.863,0.006
610.394,11.866,0.006
610.395,11.8515,0.0025
610.396,11.853,0.001
610.397,11.858,0.001
610.398,11.856,0.001
610.399,11.866,0.005
610.4,11.855,0.005
610.401,11.858,0.001
610.402,11.862,0.001
610.403,11.864,0.002
610.404,11.853,0.001
610.405,11.866,0.01
610.406,11.852,0.006
610.407,11.8595,0.005
610.408,11.856,0.001
610.409,11.855,0.005
610.41,11.856,0.0065
610.411,11.861,0.005
610.412,11.858,0.002
610.413,11.858,0.006
610.414,11.852,0.001
610.415,11.851,0.003
610.416,11.86,0.001
610.417,11.862,0.004
610.418,11.857,0.003
610.419,11.869,0.007
610.42,11.86,0.002
610.421,11.855,0.003
610.422,11.8575,0.006
610.423,11.864,0.002
610.424,11.845,0.006
610.425,11.844,0.003
610.426,11.857,0.003
610.427,11.867,0
610.428,11.866,0.003
610.429,11.849,0.0035
610.43,11.862,0.011
610.431,11.853,0.001
610.432,11.854,0.002
610.433,11.857,0.01
610.434,11.863,0.002
610.435,11.852,0.003
610.436,11.858,0.002
610.437,11.86,0.003
610.438,11.855,0.003
610.439,11.857,0.002
610.44,11.848,0.004
610.441,11.8515,0.002
610.442,11.861,0
610.443,11.853,0.003
610.444,11.86,0.005
610.445,11.865,0.004
610.446,11.854,0.003
610.447,11.855,0.003
610.448,11.8565,0.0035
610.449,11.859,0
610.45,11.857,0.001
610.451,11.864,0.004
610.452,11.851,0.008
610.453,11.851,0.002
610.454,11.88,0.017
610.455,11.859,0.009
610.456,11.855,0.01
610.457,11.838,0.054
610.458,11.847,0.004
610.459,11.865,0.005
610.46,11.851,0.001
610.461,11.854,0.009
610.462,11.856,0.006
610.463,11.861,0.006
610.464,11.865,0.011
610.465,11.858,0.004
610.466,11.853,0.001
610.467,11.859,0.003
610.468,11.858,0.001
610.469,11.857,0.004
610.47,11.861,0.001
610.471,11.859,0.0005
610.472,11.851,0.001
610.473,11.85,0.005
610.474,11.854,0.001
610.475,11.849,0.001
610.476,11.858,0.001
610.477,11.858,0.0035
610.478,11.856,0.002
610.479,11.858,0.002
610.48,11.864,0.005
610.481,11.856,0.004
610.482,11.852,0.002
610.483,11.871,0.014
610.484,11.8605,0.003
610.485,11.854,0.005
610.486,11.856,0.008
610.487,11.854,0.001
610.488,11.858,0.001
610.489,11.866,0.005
610.49,11.8545,0.004
610.491,11.858,0.002
610.492,11.857,0.001
610.493,11.854,0
610.494,11.859,0
610.495,11.866,0
610.496,11.861,0.002
610.497,11.856,0.0035
610.498,11.86,0
610.499,11.857,0.002
610.5,11.853,0
610.501,11.861,0.003
610.502,11.855,0.003
610.503,11.858,0.001
610.504,11.859,0.001
610.505,11.8605,0.003
610.506,11.845,0.01
610.507,11.855,0.002
610.508,11.864,0.006
610.509,11.861,0.003
610.51,11.854,0.001
610.511,11.859,0.0045
610.512,11.857,0
610.513,11.857,0.001
610.514,11.857,0.001
610.515,11.855,0.003
610.516,11.849,0
610.517,11.8475,0.0055
610.518,11.863,0.003
610.519,11.858,0.001
610.52,11.848,0.002
610.521,11.864,0.008
610.522,11.856,0.003
610.523,11.861,0.001
610.524,11.8555,0.0035
610.525,11.856,0.005
610.526,11.862,0.008
610.527,11.854,0.004
610.528,11.855,0.005
610.529,11.852,0.005
610.53,11.851,0.004
610.531,11.8565,0.0025
610.532,11.853,0.001
610.533,11.849,0.005
610.534,11.86,0.003
610.535,11.858,0.006
610.536,11.852,0.002
610.537,11.856,0.004
610.538,11.865,0.001
610.539,11.8585,0.0005
611.061,11.857,0.004
611.063,11.839,0.004
611.123,11.923,0.006
611.126,11.933,0.007
611.128,11.926,0.006
611.131,11.927,0.006
611.134,11.931,0.006
611.136,11.927,0.006
611.139,11.926,0.006
611.142,11.934,0.006
611.144,11.927,0.006
611.147,11.928,0.006
611.15,11.929,0.006
611.152,11.933,0.006
611.155,11.929,0.006
611.158,11.925,0.006
611.16,11.938,0.007
611.163,11.935,0.006
611.257,11.888,0.008
611.258,11.882,0.008
611.262,11.894,0.007
611.263,11.896,0.008
611.502,11.867,0.034
611.595,11.798,0.011
611.604,11.77,0.006
611.606,11.679,0.018
611.607,11.804,0.006
611.609,11.898,0.01
611.61,11.983,0.01
611.612,11.751,0.009
611.613,11.661,0.019
611.615,12.098,0.011
611.616,11.77,0.025
611.633,12.102,0.01
611.635,11.739,0.014
611.636,11.601,0.034
611.638,11.796,0.036
611.639,11.894,0.006
611.641,11.812,0.011
611.642,11.843,0.007
611.644,11.926,0.008
611.645,11.784,0.006
611.647,11.852,0.007
611.648,11.819,0.013
611.65,11.863,0.013
611.651,11.891,0.008
611.653,11.489,0.036
612.213,11.8105,0.002
612.329,11.861,0.01
612.332,11.855,0.01
612.336,11.864,0.01
612.34,11.866,0.01
612.344,11.862,0.01
612.348,11.862,0.01
612.352,11.879,0.01
612.355,11.881,0.01
612.359,11.881,0.01
612.363,11.897,0.01
612.367,11.884,0.01
612.371,11.888,0.01
612.374,11.882,0.01
612.378,11.87,0.01
612.382,11.875,0.01
612.386,11.863,0.01
612.39,11.864,0.01
612.394,11.867,0.01
612.397,11.863,0.01
612.401,11.871,0.01
612.405,11.882,0.01
612.427,11.909,0.005
612.428,11.9005,0.005
612.43,11.867,0.007
612.433,11.9045,0.005
612.434,11.904,0.005
612.438,11.9,0.005
612.439,11.9,0.005
612.444,11.91,0.005
612.445,11.895,0.005
612.45,11.90433333,0.005
612.455,11.894,0.005
612.456,11.902,0.005
612.461,11.9035,0.005
612.462,11.906,0.005
612.466,11.901,0.005
612.467,11.8985,0.005
612.472,11.9085,0.005
612.473,11.909,0.005
612.477,11.911,0.005
612.478,11.8985,0.005
612.483,11.9025,0.005
612.484,11.901,0.005
612.488,11.907,0.005
612.489,11.901,0.005
612.494,11.8975,0.005
612.495,11.903,0.005
612.5,11.899,0.005333333
612.501,11.877,0.017
612.505,11.897,0.006
612.506,11.8965,0.006
612.511,11.8975,0.008
612.512,11.911,0.008
612.516,11.908,0.012
612.517,11.911,0.0125
613.267,11.866,0.006
613.29,11.888,0.013
613.291,11.88,0.014
613.292,11.8555,0.0145
613.293,11.856,0.015
613.294,11.867,0.015
613.295,11.8645,0.014
613.296,11.848,0.015
613.297,11.854,0.014
613.298,11.854,0.0145
613.299,11.851,0.014
613.3,11.821,0.014
613.301,11.8375,0.013
613.302,11.8275,0.0145
613.303,11.793,0.014
613.304,11.84,0.0145
613.305,11.8305,0.0145
613.306,11.8265,0.0145
613.307,11.837,0.015
613.308,11.811,0.015
613.309,11.8255,0.0155
613.31,11.811,0.014
613.311,11.839,0.0135
613.312,11.8425,0.014
613.314,11.841,0.016
613.315,11.8355,0.015
613.316,11.8025,0.0155
613.317,11.8205,0.015
613.318,11.833,0.015
613.319,11.8375,0.017
613.32,11.812,0.0155
613.321,11.836,0.014
613.322,11.824,0.0145
613.323,11.835,0.016
613.324,11.82866667,0.015333333
613.325,11.8175,0.015
613.326,11.8305,0.0145
613.327,11.826,0.0145
613.328,11.84,0.014
613.329,11.83233333,0.014
613.33,11.834,0.014
613.331,11.824,0.0145
613.332,11.81666667,0.014333333
613.333,11.828,0.015
613.334,11.83266667,0.014
613.335,11.831,0.014
613.336,11.83,0.0145
613.337,11.8285,0.014
613.338,11.814,0.014
613.339,11.81766667,0.014
613.34,11.824,0.014
613.341,11.8415,0.014
613.342,11.827,0.014
613.343,11.814,0.0135
613.344,11.795,0.0135
613.345,11.8265,0.0175
613.346,11.823,0.0135
613.347,11.8285,0.0135
613.348,11.8195,0.0145
613.349,11.811,0.0135
613.35,11.8265,0.0135
613.351,11.8205,0.014
613.352,11.8125,0.0145
613.353,11.823,0.0135
613.354,11.8175,0.0135
613.355,11.8205,0.0135
613.356,11.8165,0.014
613.357,11.8015,0.0145
613.358,11.8245,0.0145
613.359,11.812,0.014
613.369,11.815,0.0145
613.37,11.804,0.015
613.371,11.82233333,0.013333333
613.372,11.81833333,0.015666667
613.373,11.8005,0.0165
613.374,11.824,0.01375
613.375,11.786,0.015
613.378,11.82,0.01
613.382,11.848,0.01
613.386,11.866,0.01
613.39,11.839,0.01
613.393,11.859,0.01
613.397,11.835,0.01
613.401,11.861,0.01
613.405,11.848,0.01
613.409,11.863,0.01
613.41,11.725,0.014
613.412,11.86,0.01
613.416,11.872,0.01
613.42,11.866,0.01
613.424,11.849,0.01
614.316,11.86,0.003
614.328,11.859,0.003
614.34,11.853,0.003
614.352,11.862,0.003
614.364,11.858,0.003
614.376,11.86,0.003
614.38,11.74,0.014
614.388,11.857,0.003
614.4,11.858,0.003
614.412,11.866,0.004
614.417,11.718,0.014
614.498,11.878,0.006
614.648,11.893,0.003
614.649,11.89,0.003
615.101,11.919,0.006
615.104,11.93,0.006
615.106,11.925,0.006
615.109,11.928,0.006
615.112,11.926,0.006
615.115,11.926,0.006
615.117,11.928,0.006
615.12,11.926,0.006
615.123,11.932,0.006
615.125,11.929,0.006
615.128,11.93,0.006
615.131,11.929,0.006
615.133,11.929,0.006
615.136,11.925,0.006
615.139,11.935,0.006
615.143,11.92,0.006
615.146,11.913,0.006
615.148,11.915,0.006
615.151,11.914,0.006
615.154,11.914,0.006
615.156,11.918,0.006
615.159,11.911,0.006
615.162,11.916,0.006
615.164,11.913,0.006
615.167,11.912,0.006
615.17,11.913,0.006
615.172,11.917,0.006
615.175,11.913,0.006
615.177,11.914,0.006
615.18,11.916,0.006
615.183,11.912,0.006
615.185,11.919,0.006
615.188,11.912,0.006
615.191,11.913,0.006
615.193,11.912,0.006
615.196,11.917,0.006
615.199,11.918,0.006
615.201,11.911,0.006
615.204,11.911,0.006
615.207,11.918,0.006
615.209,11.915,0.006
615.212,11.916,0.006
615.215,11.919,0.006
615.217,11.916,0.006
615.22,11.926,0.006
615.223,11.919,0.006
615.225,11.919,0.006
615.228,11.916,0.006
615.231,11.92,0.006
615.234,11.922,0.006
615.236,11.929,0.006
615.239,11.917,0.006
615.242,11.922,0.006
615.244,11.916,0.006
615.247,11.918,0.006
615.25,11.923,0.006
615.252,11.917,0.006
615.255,11.917,0.006
615.257,11.918,0.006
615.26,11.921,0.006
615.263,11.918,0.006
615.265,11.916,0.006
615.268,11.917,0.006
615.271,11.917,0.006
615.273,11.919,0.006
615.276,11.916,0.006
615.279,11.918,0.006
615.281,11.915,0.006
615.284,11.92,0.006
615.287,11.92,0.006
615.29,11.918,0.006
615.292,11.92,0.006
615.295,11.918,0.006
615.298,11.913,0.006
615.3,11.914,0.006
615.303,11.914,0.006
615.306,11.911,0.006
615.308,11.909,0.006
615.31,11.864,0.004
615.311,11.909,0.006
615.322,11.867,0.004
615.334,11.864,0.004
615.369,11.806,0.015
615.377,11.809,0.015
615.386,11.813,0.015
615.393,11.812,0.015
615.403,11.817,0.015
615.411,11.809,0.014
615.418,11.813,0.014
615.428,11.813,0.014
615.436,11.813,0.014
615.443,11.815,0.014
615.451,11.819,0.014
615.459,11.812,0.014
615.467,11.815,0.014
615.526,11.873,0.005
615.638,11.894,0.004
615.639,11.893,0.004
616.526,11.868,0.012
616.638,11.895,0.003
616.639,11.884,0.003
617.265,11.865,0.005
617.526,11.866,0.04
617.646,11.8845,0.0055
618.092,11.849,0.007
618.263,11.861,0.004
618.354,11.813,0.018
618.363,11.815,0.019
618.373,11.816,0.018
618.382,11.816,0.018
618.392,11.815,0.017
619.054,11.842,0.02
619.055,11.857,0.021
620.08,11.904,0.004
620.081,11.905,0.004
620.082,11.9035,0.004
620.083,11.9085,0.004
620.084,11.9085,0.004
620.085,11.8795,0.004
620.086,11.904,0.004
620.087,11.916,0.004
620.088,11.886,0.004
620.089,11.904,0.004
620.09,11.888,0.004
620.091,11.909,0.004
620.092,11.913,0.004
620.093,11.914,0.004
620.094,11.914,0.004
620.095,11.897,0.004
620.096,11.902,0.004
620.098,11.917,0.004
620.099,11.906,0.004
620.1,11.907,0.004
620.101,11.889,0.004
620.102,11.908,0.004
620.103,11.912,0.004
620.104,11.887,0.004
620.105,11.9,0.004
620.106,11.916,0.004
620.107,11.903,0.004
620.108,11.907,0.004
620.109,11.9,0.004
620.11,11.92,0.004
620.111,11.908,0.004
620.112,11.884,0.004
620.113,11.91,0.004
620.114,11.895,0.004
620.115,11.902,0.004
620.116,11.895,0.004
620.117,11.895,0.004
620.118,11.909,0.004
620.119,11.909,0.004
620.12,11.916,0.004
620.121,11.893,0.004
620.122,11.911,0.004
620.123,11.902,0.004
620.124,11.891,0.004
620.125,11.894,0.004
620.126,11.9055,0.004
620.127,11.908,0.004
620.128,11.903,0.004
620.129,11.91,0.004
620.13,11.913,0.004
620.131,11.895,0.004
620.132,11.906,0.004
620.133,11.905,0.004
620.134,11.907,0.004
620.135,11.902,0.004
620.136,11.902,0.004
620.137,11.907,0.004
620.138,11.892,0.004
620.139,11.911,0.004
620.14,11.917,0.004
620.141,11.886,0.004
620.142,11.912,0.004
620.143,11.913,0.004
620.144,11.907,0.004
620.145,11.893,0.004
620.146,11.902,0.004
620.147,11.904,0.004
620.148,11.9,0.004
620.149,11.909,0.004
620.15,11.905,0.004
620.151,11.916,0.004
620.152,11.911,0.004
620.153,11.902,0.004
620.154,11.9,0.004
620.155,11.9,0.004
620.156,11.902,0.004
620.157,11.905,0.004
620.158,11.909,0.004
620.159,11.916,0.004
620.16,11.914,0.004
620.161,11.907,0.004
620.162,11.91,0.004
620.163,11.895,0.004
620.164,11.902,0.004
620.165,11.896,0.004
620.166,11.9155,0.004
620.167,11.895,0.004
620.168,11.912,0.004
620.17,11.915,0.004
620.171,11.891,0.004
620.172,11.894,0.004
620.173,11.888,0.004
620.174,11.905,0.004
620.175,11.876,0.004
620.176,11.915,0.004
620.177,11.881,0.004
620.18,11.918,0.004
620.181,11.91,0.004
620.182,11.901,0.004
620.183,11.9,0.004
620.184,11.902,0.004
620.186,11.871,0.02
620.264,11.871,0.002
620.375,11.959,0.041
620.384,11.954,0.028
620.392,11.949,0.023
620.4,11.953,0.032
620.409,11.969,0.05
620.428,11.848,0.02
620.471,11.905,0.02
620.525,11.879,0.01
620.54,11.828,0.02
620.61,11.856,0.02
621.116,11.852,0.01
621.29,11.86,0.016
621.425,11.849,0.02
621.469,11.842,0.02
621.519,11.883,0.009
621.538,11.833,0.02
621.608,11.844,0.02
622.033,11.86,0.013
622.243,11.919,0.008
622.244,11.926,0.008
622.249,11.923,0.008
622.254,11.929,0.007
622.255,11.921,0.007
622.26,11.912,0.007
622.261,11.915,0.007
622.265,11.908,0.007
622.266,11.908,0.007
622.271,11.9105,0.007
622.272,11.914,0.007
622.277,11.91266667,0.007
622.282,11.921,0.007
622.283,11.924,0.007
622.288,11.913,0.007
622.289,11.91,0.007
622.293,11.927,0.007
622.294,11.9145,0.007
622.299,11.9135,0.007
622.3,11.916,0.007
622.305,11.91766667,0.007
622.31,11.922,0.007
622.311,11.9135,0.007
622.316,11.9235,0.007
622.317,11.92,0.007
622.408,11.918,0.015
622.414,11.886,0.02
622.416,11.908,0.015
622.468,11.857,0.02
622.537,11.866,0.02
622.561,11.743,0.002
622.562,11.743,0.002
622.563,11.771,0.002
622.565,11.783,0.002
622.568,11.776,0.002
622.569,11.781,0.002
622.571,11.775,0.002
622.572,11.777,0.002
622.574,11.761,0.002
622.575,11.752,0.002
622.576,11.745,0.002
622.578,11.754,0.002
622.579,11.766,0.002
622.581,11.766,0.002
622.582,11.769,0.002
622.584,11.771,0.002
622.585,11.769,0.002
622.586,11.774,0.002
622.588,11.795,0.002
622.589,11.775,0.002
622.591,11.778,0.002
622.592,11.782,0.002
622.594,11.789,0.002
622.595,11.789,0.002
622.597,11.872,0.002
622.598,11.867,0.002
622.599,11.848,0.002
622.602,11.789,0.002
622.607,11.868,0.02
622.625,11.838,0.002
622.627,11.867,0.007
623.075,11.905,0.012
623.076,11.884,0.012
623.092,11.872,0.006
623.13,11.876,0.005
623.135,11.8815,0.029
623.136,11.8805,0.029
623.137,11.889,0.029
623.138,11.875,0.029
623.139,11.873,0.029
623.14,11.8785,0.029
623.141,11.8895,0.029
623.142,11.873,0.029
623.143,11.8835,0.029
623.144,11.882,0.029
623.145,11.88,0.029
623.146,11.878,0.029
623.147,11.879,0.029
623.148,11.8715,0.029
623.149,11.8715,0.029
623.15,11.878,0.029
623.151,11.864,0.029
623.152,11.876,0.029
623.153,11.877,0.029
623.154,11.8665,0.029
623.155,11.879,0.029
623.156,11.8755,0.029
623.157,11.8695,0.029
623.158,11.8785,0.029
623.159,11.883,0.029
623.16,11.871,0.029
623.161,11.872,0.029
623.162,11.87,0.029
623.163,11.8825,0.029
623.164,11.8775,0.029
623.165,11.882,0.029
623.166,11.866,0.029
623.167,11.882,0.029
623.168,11.881,0.029
623.169,11.8835,0.029
623.17,11.8695,0.029
623.171,11.876,0.029
623.172,11.873,0.029
623.173,11.876,0.029
623.174,11.8655,0.029
623.175,11.868,0.029
623.176,11.879,0.029
623.177,11.864,0.029
623.178,11.874,0.029
623.179,11.8745,0.029
623.18,11.87,0.029
623.181,11.869,0.029
623.182,11.884,0.029
623.183,11.873,0.029
623.184,11.871,0.029
623.185,11.87,0.029
623.186,11.8755,0.029
623.187,11.8865,0.029
623.188,11.873,0.029
623.189,11.8795,0.029
623.19,11.869,0.029
623.191,11.874,0.029
623.192,11.875,0.029
623.193,11.868,0.029
623.194,11.875,0.029
623.195,11.876,0.029
623.196,11.868,0.029
623.197,11.879,0.029
623.198,11.869,0.029
623.199,11.872,0.029
623.2,11.873,0.029
623.201,11.8795,0.029
623.202,11.8745,0.029
623.203,11.881,0.029
623.204,11.88,0.029
623.205,11.863,0.029
623.206,11.8815,0.029
623.207,11.8775,0.029
623.208,11.8695,0.029
623.209,11.877,0.029
623.21,11.879,0.029
623.211,11.868,0.029
623.212,11.8795,0.029
623.213,11.8655,0.029
623.214,11.876,0.029
623.215,11.891,0.029
623.216,11.868,0.029
623.217,11.8745,0.029
623.218,11.878,0.029
623.219,11.8705,0.029
623.22,11.8645,0.029
623.221,11.8715,0.029
623.223,11.8825,0.029
623.224,11.8785,0.029
623.225,11.882,0.029
623.226,11.874,0.029
623.227,11.864,0.029
623.228,11.8815,0.029
623.229,11.879,0.029
623.23,11.878,0.029
623.231,11.876,0.029
623.232,11.886,0.029
623.233,11.881,0.029
623.234,11.8745,0.029
623.235,11.877,0.029
623.236,11.8705,0.029
623.237,11.8785,0.029
623.238,11.887,0.029
623.239,11.875,0.029
623.24,11.8645,0.029
623.241,11.8855,0.029
623.242,11.8805,0.029
623.243,11.8725,0.029
623.244,11.875,0.029
623.245,11.875,0.029
623.246,11.8815,0.029
623.247,11.878,0.029
623.248,11.8765,0.029
623.249,11.868,0.029
623.25,11.872,0.029
623.251,11.8765,0.029
623.252,11.8735,0.029
623.253,11.872,0.029
623.254,11.8755,0.029
623.256,11.876,0.03
623.257,11.88,0.03
623.424,11.831,0.02
623.468,11.851,0.02
623.538,11.865,0.02
623.608,11.851,0.02
623.64,11.905,0.004
623.641,11.882,0.004
624.07,11.855,0.014
624.071,11.883,0.014
624.072,11.867,0.0135
624.073,11.87,0.013
624.074,11.8685,0.0135
624.075,11.85,0.014
624.076,11.872,0.013
624.077,11.876,0.0135
624.078,11.848,0.013
624.079,11.88933333,0.009666667
624.08,11.8895,0.008
624.081,11.8815,0.013
624.082,11.8905,0.0085
624.083,11.8775,0.008
624.084,11.88,0.009666667
624.085,11.904,0.0085
624.086,11.8625,0.0125
624.087,11.8815,0.008
624.088,11.87366667,0.011
624.089,11.8865,0.009
624.09,11.877,0.014
624.091,11.87533333,0.011333333
624.092,11.8785,0.009
624.093,11.89266667,0.011333333
624.094,11.8835,0.008
624.095,11.88533333,0.01
624.096,11.882,0.012
624.097,11.8825,0.007
624.098,11.876,0.008333333
624.099,11.8895,0.007
624.1,11.87366667,0.008333333
624.101,11.861,0.011
624.102,11.87533333,0.008333333
624.103,11.8945,0.007
624.104,11.8765,0.009
624.105,11.88466667,0.010666667
624.106,11.862,0.014
624.107,11.873,0.011
624.108,11.896,0.009
624.109,11.88666667,0.01
624.11,11.864,0.012
624.111,11.8935,0.007
624.112,11.88166667,0.009
624.113,11.892,0.0065
624.114,11.88833333,0.008
624.115,11.851,0.012
624.116,11.88566667,0.008666667
624.117,11.8915,0.007
624.118,11.8895,0.008
624.119,11.867,0.011
624.12,11.883,0.007
624.121,11.88566667,0.011
624.122,11.897,0.008
624.123,11.8795,0.0115
624.124,11.8925,0.0065
624.125,11.891,0.0065
624.126,11.863,0.01
624.127,11.888,0.0065
624.128,11.887,0.007666667
624.129,11.899,0.007
624.13,11.865,0.01
624.131,11.893,0.0065
624.132,11.892,0.0065
624.133,11.88566667,0.007666667
624.134,11.8835,0.0065
624.135,11.87666667,0.007666667
624.136,11.857,0.01
624.137,11.894,0.0065
624.138,11.87966667,0.008
624.139,11.884,0.008
624.14,11.867,0.014
624.141,11.919,0.004
624.142,11.922,0.003
624.143,11.913,0.003
624.144,11.918,0.004
624.146,11.915,0.004
624.147,11.933,0.003
624.148,11.901,0.003
624.149,11.907,0.003
624.151,11.916,0.003
624.152,11.925,0.003
624.153,11.905,0.003
624.154,11.903,0.004
624.156,11.913,0.003
624.157,11.91,0.004
624.158,11.914,0.004
624.16,11.916,0.003
624.161,11.912,0.003
624.164,11.92,0.003
624.166,11.909,0.003
624.167,11.918,0.003
624.168,11.911,0.003
624.17,11.911,0.004
624.171,11.915,0.003
624.172,11.92,0.004
624.173,11.908,0.003
624.174,11.92,0.004
624.176,11.912,0.003
624.177,11.918,0.004
624.178,11.911,0.003
624.179,11.912,0.003
624.181,11.918,0.003
624.182,11.913,0.003
624.183,11.91,0.003
624.185,11.922,0.003
624.186,11.902,0.003
624.187,11.926,0.003
624.189,11.912,0.003
624.19,11.913,0.003
624.191,11.91,0.003
624.192,11.912,0.003
624.194,11.901,0.003
624.195,11.907,0.003
624.196,11.917,0.004
624.197,11.912,0.003
624.199,11.921,0.003
624.2,11.91,0.003
624.201,11.917,0.003
624.203,11.909,0.003
624.205,11.914,0.003
624.206,11.919,0.003
624.207,11.914,0.003
624.209,11.899,0.003
624.21,11.901,0.003
624.211,11.904,0.004
624.212,11.916,0.004
624.214,11.914,0.004
624.215,11.917,0.003
624.217,11.909,0.003
624.218,11.915,0.003
624.219,11.913,0.004
624.221,11.909,0.003
624.222,11.919,0.004
624.223,11.918,0.004
624.225,11.914,0.004
624.226,11.898,0.004
624.227,11.909,0.004
624.228,11.904,0.004
624.23,11.919,0.004
624.231,11.916,0.004
624.232,11.911,0.004
624.233,11.914,0.004
624.339,11.949,0.014
624.348,11.952,0.014
624.356,11.953,0.013
624.364,11.94,0.013
624.373,11.953,0.013
624.381,11.952,0.013
624.389,11.945,0.013
624.398,11.955,0.013
624.406,11.951,0.013
624.409,11.878,0.02
624.414,11.953,0.013
624.423,11.949,0.013
624.431,11.952,0.013
624.439,11.952,0.013
624.462,11.902,0.02
624.532,11.863,0.02
624.567,11.862,0.003
624.571,11.8845,0.003
624.572,11.8955,0.003
624.573,11.91,0.003
624.574,11.8975,0.003
624.575,11.891,0.003
624.576,11.893,0.003
624.577,11.897,0.003
624.578,11.8845,0.003
624.579,11.8965,0.003
624.58,11.894,0.003
624.601,11.879,0.02
625.027,11.872,0.004
625.291,11.905,0.012
625.341,11.884,0.014
625.345,11.883,0.014
625.349,11.891,0.014
625.353,11.889,0.014
625.358,11.887,0.014
625.363,11.887,0.014
625.366,11.898,0.014
625.371,11.888,0.013
625.376,11.902,0.013
625.38,11.895,0.013
625.384,11.89,0.013
625.39,11.891,0.013
625.409,11.867,0.02
625.452,11.843,0.02
625.522,11.837,0.02
625.565,12.05,0.003
625.566,12.053,0.003
625.57,11.9905,0.003
625.571,11.997,0.003
625.572,11.9885,0.0035
625.573,11.971,0.003
625.574,11.9745,0.003
625.575,11.9675,0.003
625.576,11.961,0.003
625.577,11.967,0.003
625.578,11.9775,0.003
625.579,11.9755,0.003
625.58,11.978,0.003
625.581,11.9795,0.003
625.582,11.9685,0.003
625.583,11.975,0.003
625.584,11.9615,0.003
625.585,11.9525,0.003
625.586,11.9745,0.003
625.587,11.976,0.003
625.588,11.9735,0.003
625.589,11.953,0.003
625.59,11.966,0.003
625.591,11.92,0.0115
625.592,11.978,0.003
625.593,11.96,0.003
625.594,11.9665,0.003
625.595,11.978,0.003
625.596,11.9805,0.003
625.597,11.9575,0.003
625.598,11.985,0.003
625.599,11.9485,0.003
625.6,11.9565,0.003
625.601,11.985,0.003
625.602,11.964,0.003
625.603,11.9775,0.003
625.604,11.978,0.003
625.605,11.9825,0.003
625.606,11.963,0.003
625.607,11.962,0.003
625.608,11.967,0.003
625.609,11.9435,0.003
625.61,11.937,0.003
625.611,11.967,0.003
625.612,11.962,0.003
625.613,11.93,0.003
625.614,11.974,0.003
625.615,11.9505,0.003
625.616,11.9915,0.003
625.617,11.961,0.003
625.618,11.961,0.003
625.619,11.9595,0.003
625.62,11.8495,0.003
625.621,11.977,0.003
625.622,11.9335,0.003
625.623,11.9675,0.003
625.624,11.963,0.003
625.637,11.91,0.004
625.638,11.904,0.004
626.409,11.858,0.02
626.452,11.887,0.02
626.521,11.889,0.02
626.543,11.909,0.005
626.544,11.935,0.005
626.591,11.868,0.02
627.114,11.862,0.029
627.115,11.867,0.029
627.116,11.8595,0.029
627.117,11.8825,0.029
627.118,11.861,0.029
627.119,11.863,0.029
627.12,11.859,0.029
627.121,11.87,0.029
627.122,11.863,0.029
627.123,11.872,0.029
627.124,11.864,0.029
627.125,11.8615,0.029
627.126,11.864,0.029
627.127,11.8655,0.029
